Date,Longitude,Latitude,Elevation,Max Temperature,Min Temperature,Precipitation,Wind,Relative Humidity,Solar
02.09.2003,21.25,52.2983016968,94,14.818,8.224,2.0427705,4.2560162598,0.7523479975,11.242072872
03.09.2003,21.25,52.2983016968,94,13.934,4.655,0,3.2885963586,0.6171972923,15.318618408
04.09.2003,21.25,52.2983016968,94,14.536,5.949,3.5516749464,3.4957859145,0.8737950088,4.82850522
05.09.2003,21.25,52.2983016968,94,18.348,9.854,0.902939328,2.579484733,0.8155473614,9.14546088
06.09.2003,21.25,52.2983016968,94,21.318,7.777,0,1.6030403252,0.664734863,19.550023488
07.09.2003,21.25,52.2983016968,94,20.987,8.615,0,2.5492442097,0.59626428,19.572685632
08.09.2003,21.25,52.2983016968,94,21.18,9.09,0,3.1027558022,0.5981458104,19.361243808
09.09.2003,21.25,52.2983016968,94,21.482,9.253,0,2.3572915688,0.5698456899,18.504282528
10.09.2003,21.25,52.2983016968,94,21.868,9.063,0,2.4652900058,0.5434733706,16.797814632
11.09.2003,21.25,52.2983016968,94,20.234,13.512,6.6518766864,3.170825134,0.7166045911,6.554642328
12.09.2003,21.25,52.2983016968,94,21.373,11.166,2.0616516,2.6432028496,0.6692716244,16.036142688
13.09.2003,21.25,52.2983016968,94,18.499,7.495,0,2.221544616,0.6171920909,18.38081214
14.09.2003,21.25,52.2983016968,94,20.967,7.689,0,1.8328139449,0.6015920387,17.862580008
15.09.2003,21.25,52.2983016968,94,22.433,5.825,0,0.9429593027,0.6516061778,17.529359328
16.09.2003,21.25,52.2983016968,94,21.802,8.618,0,2.3760888155,0.5498828009,14.5560393
17.09.2003,21.25,52.2983016968,94,21.106,10.562,0.0102996792,2.6843602699,0.6756947604,12.083122368
18.09.2003,21.25,52.2983016968,94,21.105,11.097,0.1150131024,1.6363216253,0.6816807023,11.57394843
19.09.2003,21.25,52.2983016968,94,27.758,12.833,0,3.3962332542,0.5034493404,16.69122954
20.09.2003,21.25,52.2983016968,94,25.573,14.639,0,2.4146134466,0.5731178333,16.30299096
21.09.2003,21.25,52.2983016968,94,28.825,14.099,0,3.5056151592,0.5092032676,16.2263817
22.09.2003,21.25,52.2983016968,94,24.997,12.399,0,2.507983955,0.459140371,16.501510872
23.09.2003,21.25,52.2983016968,94,29.132,13.366,2.0668068,5.0273041274,0.4543462351,14.110653672
24.09.2003,21.25,52.2983016968,94,17.111,8.67,7.7917104,2.8775415393,0.638136343,14.01361515
25.09.2003,21.25,52.2983016968,94,16.047,4.681,0,1.6330651848,0.6377377395,15.46897356
26.09.2003,21.25,52.2983016968,94,16.861,2.933,0,2.4466744046,0.5637343787,15.25995216
27.09.2003,21.25,52.2983016968,94,18.947,7.189,0.144195696,3.5004041394,0.6057707515,9.37344312
28.09.2003,21.25,52.2983016968,94,16.835,9.087,0,1.7635638007,0.5982014825,5.691882402
29.09.2003,21.25,52.2983016968,94,21.922,12.36,3.34224486,3.2366715257,0.61817735,12.85137792
30.09.2003,21.25,52.2983016968,94,14.772,11.827,9.3761437824,2.9820653194,0.8385112067,5.60609883
01.10.2003,21.25,52.2983016968,94,13.534,11.189,1.297759284,1.7480125578,0.867820419,2.404969398
02.10.2003,21.25,52.2983016968,94,16.324,8.96,4.672621944,3.2699650525,0.8427734332,2.70202662
03.10.2003,21.25,52.2983016968,94,12.825,7.343,0.367355556,2.9947652445,0.8379912931,5.29155072
04.10.2003,21.25,52.2983016968,94,18.616,7.346,1.5174869328,2.9450267931,0.8416800471,7.553705742
05.10.2003,21.25,52.2983016968,94,13.728,10.013,16.73182872,2.2871416828,0.9107940313,4.62195081
06.10.2003,21.25,52.2983016968,94,11.016,5.141,5.273440344,5.0508999504,0.8305276197,5.87492091
07.10.2003,21.25,52.2983016968,94,10.341,5.165,2.0530701864,4.8637350129,0.7822009297,3.467140992
08.10.2003,21.25,52.2983016968,94,8.308,4.358,2.29854474,2.8601324342,0.903103958,5.025543408
09.10.2003,21.25,52.2983016968,94,9.663,7.205,1.2599941032,2.7266752279,0.8788638535,5.43729528
10.10.2003,21.25,52.2983016968,94,12.052,7.687,4.161072276,4.9214829438,0.8616395064,2.57248296
11.10.2003,21.25,52.2983016968,94,11.008,9.175,8.18481582,5.7082239975,0.88836237,2.52129456
12.10.2003,21.25,52.2983016968,94,9.78,5.323,2.650451184,4.5398251811,0.887196263,3.27999402
13.10.2003,21.25,52.2983016968,94,7.139,4.562,1.661681556,3.4756837001,0.9228043542,3.118612968
14.10.2003,21.25,52.2983016968,94,9.498,5.053,2.059936164,3.36125535,0.8923800041,5.509966032
15.10.2003,21.25,52.2983016968,94,7.348,4.922,2.763747828,3.4153951596,0.8892883306,3.79867626
16.10.2003,21.25,52.2983016968,94,7.523,0.435,0.2574920664,2.4115127777,0.7725080443,7.51685598
17.10.2003,21.25,52.2983016968,94,5.959,-0.459,0.1029968064,1.0763894196,0.832464449,5.189067432
18.10.2003,21.25,52.2983016968,94,7.483,-1.003,0,2.1666067832,0.7813334919,10.1212263
19.10.2003,21.25,52.2983016968,94,9.452,-0.367,0,2.020858624,0.7681733487,10.107796032
20.10.2003,21.25,52.2983016968,94,7.917,-0.331,0,2.213550975,0.8008417217,8.150010048
21.10.2003,21.25,52.2983016968,94,6.113,1.934,2.9010745224,3.0029137325,0.887889398,3.02467311
22.10.2003,21.25,52.2983016968,94,2.13,-0.73,2.8324125,2.6381490128,0.8845038552,3.0635442
23.10.2003,21.25,52.2983016968,94,1.862,-2.964,0.6488803584,2.1601359256,0.7789224734,4.95050832
24.10.2003,21.25,52.2983016968,94,2.819,-3.426,0.0034332264,2.2223024256,0.6262207592,9.224320968
25.10.2003,21.25,52.2983016968,94,3.505,-2.684,0.278091216,5.7859322435,0.6739884573,8.112825
26.10.2003,21.25,52.2983016968,94,4.038,-1.41,4.923251172,3.59835265,0.9276290867,4.08605256
27.10.2003,21.25,52.2983016968,94,2.285,-1.326,0.3742219368,2.2472651601,0.9123504687,3.14949762
28.10.2003,21.25,52.2983016968,94,4.895,-1.991,0,3.8527815858,0.7397046156,5.84353638
29.10.2003,21.25,52.2983016968,94,5.102,-1.199,0,3.7106606317,0.7206960185,7.90289766
30.10.2003,21.25,52.2983016968,94,4.336,-1.052,3.515624064,4.0929417656,0.8980827119,1.64919474
31.10.2003,21.25,52.2983016968,94,7.341,2.852,0.7656098112,2.0455455056,0.9445759844,4.29029658
01.11.2003,21.25,52.2983016968,94,11.689,2.967,2.12860152,4.7553489688,0.9257270887,1.16769339
02.11.2003,21.25,52.2983016968,94,10.988,6.627,12.732129684,2.5231360062,0.959774981,0.488419182
03.11.2003,21.25,52.2983016968,94,10.153,7.438,2.4144178824,3.5988522946,0.8923739144,5.83014429
04.11.2003,21.25,52.2983016968,94,10.233,7.648,0.9338379768,4.2829317992,0.8676144909,2.21315625
05.11.2003,21.25,52.2983016968,94,8.103,6.593,0.835991496,3.0454734971,0.8626335124,1.00288071
06.11.2003,21.25,52.2983016968,94,9.832,6.355,0.6145479648,3.0781879522,0.8455379964,2.44715499
07.11.2003,21.25,52.2983016968,94,6.561,4.358,1.0188111384,3.9683223433,0.8429454978,1.13220027
08.11.2003,21.25,52.2983016968,94,5.269,2.318,0.4171373784,2.1368016645,0.8940402813,2.79759096
09.11.2003,21.25,52.2983016968,94,3.67,0.344,0.564766236,2.6369489115,0.8288358981,2.23976232
10.11.2003,21.25,52.2983016968,94,4.403,-0.633,0.1132965504,3.3395339797,0.7780866898,4.25688372
11.11.2003,21.25,52.2983016968,94,2.992,-1.749,0.1047134304,2.2890992569,0.8909236136,3.8418732
12.11.2003,21.25,52.2983016968,94,2.534,-1.853,0.0480651912,2.0341685058,0.8859504873,2.942046
13.11.2003,21.25,52.2983016968,94,3.081,-2.071,0.0240325848,2.0128099056,0.8806566566,4.60648404
14.11.2003,21.25,52.2983016968,94,3.058,-2.625,0,1.8584886452,0.8096508551,5.06761884
15.11.2003,21.25,52.2983016968,94,2.757,-2.952,0.0102996864,2.5651733804,0.7824566598,4.96220328
16.11.2003,21.25,52.2983016968,94,2.765,-0.177,0.707245452,2.2491521302,0.9239407696,2.26411902
17.11.2003,21.25,52.2983016968,94,4.814,1.267,4.497529068,5.1236690705,0.9411461265,0.96862482
18.11.2003,21.25,52.2983016968,94,5.593,4.592,2.55603852,4.2309553792,0.9133980477,0.832163292
19.11.2003,21.25,52.2983016968,94,10.981,4.71,9.05170356,6.4574107552,0.9261066917,0.496575
20.11.2003,21.25,52.2983016968,94,10.905,6.44,3.16715274,4.6785190636,0.8667635198,0.76471884
21.11.2003,21.25,52.2983016968,94,8.343,6.551,1.175022972,3.2251512046,0.9103821878,0.850049748
22.11.2003,21.25,52.2983016968,94,9.671,5.077,0.3004075872,3.0867516637,0.9258687485,2.342644632
23.11.2003,21.25,52.2983016968,94,8.427,6.098,0.612831348,3.2634546098,0.9186241185,1.1611125
24.11.2003,21.25,52.2983016968,94,11.657,7.592,0.4094127504,3.4326066864,0.9282445726,1.56914982
25.11.2003,21.25,52.2983016968,94,11.567,8.751,0.2763748008,3.0289625264,0.9310027606,1.701000432
26.11.2003,21.25,52.2983016968,94,11.157,9.268,0.4789356768,3.9484062252,0.9265890779,0.8561241
27.11.2003,21.25,52.2983016968,94,12.137,10.415,4.28810382,5.4828599501,0.8937901549,1.02071196
28.11.2003,21.25,52.2983016968,94,12.149,8.857,0.8394246,4.486907399,0.8699973303,0.82186794
29.11.2003,21.25,52.2983016968,94,8.6,6.972,0.820541376,3.5766639367,0.8574823211,0.79841214
30.11.2003,21.25,52.2983016968,94,7.577,5.775,1.4144907384,3.6478202839,0.862282601,0.77231232
01.12.2003,21.25,52.2983016968,94,6.86,5.758,0.987912036,4.3445957174,0.8627912714,0.8726625
02.12.2003,21.25,52.2983016968,94,6.872,5.437,1.36642482,3.3802086123,0.8633853519,0.59720607
03.12.2003,21.25,52.2983016968,94,6.561,4.97,0.7913593512,2.4096067811,0.8895108445,1.1601558
04.12.2003,21.25,52.2983016968,94,5.898,3.803,0.858307752,1.295601194,0.8471096757,0.73023777
05.12.2003,21.25,52.2983016968,94,3.882,2.173,1.158715152,4.831537234,0.8599075448,0.67471866
06.12.2003,21.25,52.2983016968,94,5.564,-1.884,12.76646112,7.5155076535,0.8897174583,1.26264339
07.12.2003,21.25,52.2983016968,94,1.414,-2.159,0.6179811048,5.1952240862,0.7597439932,1.520887392
08.12.2003,21.25,52.2983016968,94,0.525,-2.14,0.8651735064,5.3345674784,0.8205614388,0.604011816
09.12.2003,21.25,52.2983016968,94,1.321,0.178,0.841141656,2.3117644571,0.9552143023,0.77585553
10.12.2003,21.25,52.2983016968,94,1.603,-1.094,0.184535928,3.070355933,0.9079421104,2.1710835
11.12.2003,21.25,52.2983016968,94,2.758,-1.13,0,4.1173380602,0.8294012794,2.84945526
12.12.2003,21.25,52.2983016968,94,1.711,-0.576,0.667763028,3.7059203195,0.9049050621,1.43566848
13.12.2003,21.25,52.2983016968,94,5.73,0.232,3.2752963008,5.304885264,0.8779458796,0.99534438
14.12.2003,21.25,52.2983016968,94,8.003,4.488,18.54973368,6.1256565565,0.9237921432,0.317981412
15.12.2003,21.25,52.2983016968,94,4.281,-1.931,4.736140092,6.1368904265,0.8925657497,0.73878786
16.12.2003,21.25,52.2983016968,94,1.617,-1.694,3.22122672,5.2150655224,0.869791624,1.0457442
17.12.2003,21.25,52.2983016968,94,1.687,-1.205,1.4745711456,4.5927477414,0.8431433423,2.36385054
18.12.2003,21.25,52.2983016968,94,3.971,1.898,3.062439,4.2403406853,0.9681660913,0.300825198
19.12.2003,21.25,52.2983016968,94,2.559,0.939,0.5784987744,3.5920100104,0.9299306838,1.99322019
20.12.2003,21.25,52.2983016968,94,2.804,0.625,1.471138092,3.5951757822,0.9220604356,0.64844991
21.12.2003,21.25,52.2983016968,94,6.29,2.451,2.5388734464,6.6833490663,0.8630883296,1.10497509
22.12.2003,21.25,52.2983016968,94,4.555,-0.167,3.7799838,6.4961798476,0.8311434557,0.97171911
23.12.2003,21.25,52.2983016968,94,-0.413,-3.31,0.2034186912,2.9381255982,0.6684819457,2.86576875
24.12.2003,21.25,52.2983016968,94,-2.497,-6.124,0,2.8053993969,0.6674061335,2.95762689
25.12.2003,21.25,52.2983016968,94,-2.749,-8.824,0.14247918,3.9740130026,0.8938203396,2.97523404
26.12.2003,21.25,52.2983016968,94,0.438,-2.448,1.244544912,3.8948696628,0.9723552565,0.513562428
27.12.2003,21.25,52.2983016968,94,0.496,-2.707,0.1235961504,4.6496975971,0.9459563118,2.74089384
28.12.2003,21.25,52.2983016968,94,2.774,-0.854,0.2506256496,4.2198081822,0.859400374,2.190710592
29.12.2003,21.25,52.2983016968,94,3.403,1.683,1.893425004,3.6028859359,0.9719553262,0.7322067
30.12.2003,21.25,52.2983016968,94,2.293,1.509,5.74378848,1.7439400612,0.9834504785,0.600637644
31.12.2003,21.25,52.2983016968,94,1.894,0.069,6.55231536,3.1386299827,0.9590621781,0.6814125
01.01.2004,21.25,52.2983016968,94,-0.051,-1.834,4.325008428,3.0800826359,0.9298140645,0.86664456
02.01.2004,21.25,52.2983016968,94,-0.97,-4.576,2.1577833,4.2456129132,0.8022683131,1.19981214
03.01.2004,21.25,52.2983016968,94,-4.777,-8.484,0.86174046,4.3248142118,0.7962585327,1.8801
04.01.2004,21.25,52.2983016968,94,-7.895,-11.006,0.1158713856,2.0603688,0.8644706737,2.31451704
05.01.2004,21.25,52.2983016968,94,-5.378,-9.426,0.693512352,2.9660029118,0.8982769765,1.99783116
06.01.2004,21.25,52.2983016968,94,-4.851,-7.787,0.2935410192,1.7749617722,0.9415841853,2.62760517
07.01.2004,21.25,52.2983016968,94,-6.41,-8.693,0.4686355224,3.7480800812,0.9276038712,2.43759591
08.01.2004,21.25,52.2983016968,94,-8.903,-11.307,0.367355376,2.810421312,0.9070924371,2.60611704
09.01.2004,21.25,52.2983016968,94,-7.454,-12.863,0.4531860144,3.4340589716,0.9119335737,2.56820751
10.01.2004,21.25,52.2983016968,94,-4.868,-8.47,2.360343528,2.1788630402,0.9462573385,1.658530818
11.01.2004,21.25,52.2983016968,94,-1.281,-10.775,0.701237232,2.8235011878,0.9284885534,2.46414294
12.01.2004,21.25,52.2983016968,94,0.568,-1.318,10.87989732,3.9058939649,0.9884169294,0.61228107
13.01.2004,21.25,52.2983016968,94,0.484,-1.249,2.8427138712,3.7335318175,0.9907716079,1.25505009
14.01.2004,21.25,52.2983016968,94,1.664,0.414,11.8034406,5.9005614554,0.9904851832,0.636638328
15.01.2004,21.25,52.2983016968,94,1.016,-1.629,0.5887984464,3.5956141049,0.96242923,3.51747711
16.01.2004,21.25,52.2983016968,94,0.612,-2.432,4.155919848,3.750016145,0.9550199348,1.46008053
17.01.2004,21.25,52.2983016968,94,2.367,0.361,4.08897666,4.9143950344,0.987436177,1.005018372
18.01.2004,21.25,52.2983016968,94,0.719,-1.98,0.688362552,3.2509517881,0.9223225412,1.90929321
19.01.2004,21.25,52.2983016968,94,-0.809,-2.666,1.7063143272,5.340821474,0.8881335361,2.27064384
20.01.2004,21.25,52.2983016968,94,0.285,-4.33,3.353405292,3.9729121598,0.9468925574,2.46273435
21.01.2004,21.25,52.2983016968,94,-3.068,-8.217,1.455689376,4.2605506916,0.9088141038,2.328075288
22.01.2004,21.25,52.2983016968,94,-6.267,-9.106,0.6196972536,2.2194400791,0.9205932899,4.28236866
23.01.2004,21.25,52.2983016968,94,-3.489,-6.311,1.381875084,2.3222626257,0.9401716376,2.6755335
24.01.2004,21.25,52.2983016968,94,-6.716,-10.078,0.4368781152,2.5586182695,0.9249796884,3.4894134
25.01.2004,21.25,52.2983016968,94,-7.566,-11.004,0.537300144,1.8948735826,0.9157518208,3.22880742
26.01.2004,21.25,52.2983016968,94,-5.294,-8.03,0.896931612,2.8852599223,0.9331364361,3.155906232
27.01.2004,21.25,52.2983016968,94,-5.063,-6.441,1.12781592,3.4115579194,0.9445528236,2.93068188
28.01.2004,21.25,52.2983016968,94,-3.159,-6.108,1.057433652,1.9898454928,0.9623897295,2.71260144
29.01.2004,21.25,52.2983016968,94,-3.389,-6.307,0.5784989544,1.8736328407,0.9654841639,3.345243912
30.01.2004,21.25,52.2983016968,94,-0.681,-4.843,4.504397544,4.2265420954,0.9675509919,2.25449892
31.01.2004,21.25,52.2983016968,94,-0.215,-6.268,0.69179598,4.9523580277,0.9739208523,2.96583534
01.02.2004,21.25,52.2983016968,94,3.922,-0.918,7.159995504,5.9629560662,0.9817997286,0.592987788
02.02.2004,21.25,52.2983016968,94,1.719,-0.408,4.8751880832,2.2818389453,0.9710120776,2.52376632
03.02.2004,21.25,52.2983016968,94,2.421,0.137,1.35440784,1.7821516913,0.994166707,1.698187968
04.02.2004,21.25,52.2983016968,94,9.441,2.63,10.77346584,4.7001002009,0.9846807918,0.81753768
05.02.2004,21.25,52.2983016968,94,11.517,8.444,5.31806688,7.0878100127,0.9185261212,0.796387068
06.02.2004,21.25,52.2983016968,94,8.73,7.447,2.798079624,5.0991256106,0.9407082756,1.06323732
07.02.2004,21.25,52.2983016968,94,9.139,3.639,7.48786752,6.665149447,0.8948157328,2.465548992
08.02.2004,21.25,52.2983016968,94,5.399,0.394,2.61268596,4.4934901101,0.9007144342,2.774251512
09.02.2004,21.25,52.2983016968,94,1.112,-2.599,6.23645568,5.240050553,0.9187827534,1.616737392
10.02.2004,21.25,52.2983016968,94,0.103,-3.167,2.459908188,5.5800561418,0.7404311035,6.40322172
11.02.2004,21.25,52.2983016968,94,-0.959,-7.336,2.6161192944,3.8503511536,0.8972683572,7.25067792
12.02.2004,21.25,52.2983016968,94,-6.746,-10.589,0.2918243304,3.9029925408,0.8254298588,6.89568444
13.02.2004,21.25,52.2983016968,94,-2.793,-9.327,0.892639332,2.3361556868,0.930157257,4.65394968
14.02.2004,21.25,52.2983016968,94,0.442,-2.848,2.592087624,3.7988025469,0.9674552677,1.9706058
15.02.2004,21.25,52.2983016968,94,0.63,-1.059,2.108001888,3.5065568151,0.9575207045,4.51226268
16.02.2004,21.25,52.2983016968,94,0.937,-0.64,2.296828476,3.2309927173,0.9652351474,3.82623948
17.02.2004,21.25,52.2983016968,94,0.542,-0.85,3.10192164,4.0848025093,0.9555423145,2.83229748
18.02.2004,21.25,52.2983016968,94,1.271,-0.947,4.43401308,4.925244404,0.9566303743,3.21446124
19.02.2004,21.25,52.2983016968,94,-0.807,-7.863,1.172447604,4.0569211565,0.8550184132,6.16770252
20.02.2004,21.25,52.2983016968,94,-4.742,-12.954,0.0068664528,1.2626107687,0.8939382731,9.35477235
21.02.2004,21.25,52.2983016968,94,0.241,-8.742,0,4.2337491559,0.6929521161,9.64800063
22.02.2004,21.25,52.2983016968,94,0.572,-4.433,3.43322892,5.0001351465,0.8477484815,3.61917999
23.02.2004,21.25,52.2983016968,94,1.657,-0.905,4.528427652,2.3324242071,0.91291937,3.4469442
24.02.2004,21.25,52.2983016968,94,1.07,-1.701,2.2796637552,2.4366273189,0.8315038675,6.06031812
25.02.2004,21.25,52.2983016968,94,0.278,-4.994,0.1407621888,4.2439663842,0.8830550632,10.44809658
26.02.2004,21.25,52.2983016968,94,0.842,-3.577,0.5184176544,3.3659784614,0.9327787606,7.35733062
27.02.2004,21.25,52.2983016968,94,0.252,-1.816,2.902794012,2.3292271307,0.9344554097,4.87805949
28.02.2004,21.25,52.2983016968,94,-0.104,-5.128,2.401542684,1.4447748592,0.9366851711,5.7832308
29.02.2004,21.25,52.2983016968,94,-2.35,-6.024,4.04777772,4.3598001356,0.9479749068,4.38097446
01.03.2004,21.25,52.2983016968,94,-0.97,-5.078,3.1808853504,3.2062132572,0.949695489,9.05242905
02.03.2004,21.25,52.2983016968,94,0.486,-4.258,3.4332255,3.7723315668,0.9835401173,4.24006578
03.03.2004,21.25,52.2983016968,94,0.331,-2.844,2.8238306328,4.8055396016,0.9528542303,10.369738368
04.03.2004,21.25,52.2983016968,94,-1.6,-5.738,1.029968532,3.5604951194,0.9448048583,8.255193912
05.03.2004,21.25,52.2983016968,94,-3.752,-8.368,0.734710824,2.6306470998,0.9272205474,9.2176371
06.03.2004,21.25,52.2983016968,94,-0.506,-9.389,0,2.5874074869,0.942501198,13.4132076
07.03.2004,21.25,52.2983016968,94,0.224,-6.888,0.731277756,3.2453902714,0.965311515,6.090918552
08.03.2004,21.25,52.2983016968,94,1.875,-1.011,0.7432941168,1.8232865141,0.9728797212,9.58281102
09.03.2004,21.25,52.2983016968,94,0.632,-0.992,4.01001012,4.9528931123,0.9626880958,3.45004002
10.03.2004,21.25,52.2983016968,94,0.835,-0.96,2.485657116,4.5807147868,0.9752234618,3.653216712
11.03.2004,21.25,52.2983016968,94,0.942,-1.274,1.393890516,4.7992752972,0.9542346313,4.978686888
12.03.2004,21.25,52.2983016968,94,0.24,-1.677,1.331235,4.162874993,0.9291094513,5.958448488
13.03.2004,21.25,52.2983016968,94,1.658,-1.005,1.748371248,4.5192600934,0.9690152962,3.041662752
14.03.2004,21.25,52.2983016968,94,3.096,0.82,2.422145196,3.2607824349,0.9858265115,3.350585952
15.03.2004,21.25,52.2983016968,94,9.138,1.339,0.3381728904,2.88105144,0.9788142302,8.474791032
16.03.2004,21.25,52.2983016968,94,12.584,6.203,0.6917958144,4.3625631977,0.9340808044,5.034939912
17.03.2004,21.25,52.2983016968,94,11.271,8.821,2.32429572,3.7691572795,0.9541782029,2.36109348
18.03.2004,21.25,52.2983016968,94,16.687,6.572,0.7501602024,2.7639298754,0.891905128,12.221498232
19.03.2004,21.25,52.2983016968,94,16.736,5.703,0.26864982,2.886148778,0.8910120907,13.140333882
20.03.2004,21.25,52.2983016968,94,11.391,7.235,1.6333582176,5.3785615799,0.8174608836,10.398823632
21.03.2004,21.25,52.2983016968,94,11.459,5.919,5.076885492,7.8565736552,0.7964804506,11.522751912
22.03.2004,21.25,52.2983016968,94,10.261,3.748,2.1054267144,4.4217160365,0.807296165,11.73881475
23.03.2004,21.25,52.2983016968,94,11.918,1.649,2.231596152,2.6709286667,0.7915933283,15.84849222
24.03.2004,21.25,52.2983016968,94,8.946,5.094,22.0190094,4.2603363197,0.9598475373,2.03686857
25.03.2004,21.25,52.2983016968,94,6.786,2.325,6.54287436,4.8759453447,0.9438806883,2.05368795
26.03.2004,21.25,52.2983016968,94,2.828,0.815,5.52234348,5.0132076374,0.9270887479,2.959369722
27.03.2004,21.25,52.2983016968,94,3.693,0.527,1.170731124,2.6774164314,0.8661789,6.77278413
28.03.2004,21.25,52.2983016968,94,7.743,0.163,0.144195552,2.0584941555,0.736982256,17.395593768
29.03.2004,21.25,52.2983016968,94,8.487,2.799,0.8445736224,2.5843930941,0.8519921047,7.21141983
30.03.2004,21.25,52.2983016968,94,11.323,2.91,0.0274658112,1.4393825928,0.7507414727,11.223620568
31.03.2004,21.25,52.2983016968,94,10.546,4.888,0.0205993584,1.5598253385,0.721730582,6.202465272
01.04.2004,21.25,52.2983016968,94,9.604,0.914,0.0944137728,3.5766846682,0.6882790088,15.42740472
02.04.2004,21.25,52.2983016968,94,6.808,-2.533,0,3.6885402932,0.538892407,20.6431299
03.04.2004,21.25,52.2983016968,94,8.801,-2.234,0,4.3814874866,0.4585076509,20.803553568
04.04.2004,21.25,52.2983016968,94,12.719,-0.817,0,3.1049946112,0.6780186193,17.3326509
05.04.2004,21.25,52.2983016968,94,13.15,6.372,1.6548160392,1.9438795175,0.8423268232,11.75023278
06.04.2004,21.25,52.2983016968,94,12.217,4.382,1.30291074,2.2220330469,0.8242888673,13.559284332
07.04.2004,21.25,52.2983016968,94,11.866,3.797,8.581352112,2.1692310243,0.8887487039,10.10492298
08.04.2004,21.25,52.2983016968,94,5.011,1.979,17.35066836,3.949398516,0.9957414893,2.51218161
09.04.2004,21.25,52.2983016968,94,6.593,2.496,7.8929934624,4.5446280504,0.9523177461,6.745886028
10.04.2004,21.25,52.2983016968,94,10.744,3,0.3149987184,2.4290176873,0.8650455542,14.32219932
11.04.2004,21.25,52.2983016968,94,11.556,2.765,0.166511628,2.0229462496,0.711436298,16.778021832
12.04.2004,21.25,52.2983016968,94,11.874,0.574,0,2.3071371111,0.6603751907,22.13280297
13.04.2004,21.25,52.2983016968,94,12.451,2.98,0.0102996792,3.0519271728,0.6304104659,16.414422102
14.04.2004,21.25,52.2983016968,94,11.528,-0.289,0,2.3455838811,0.5783164973,22.83778278
15.04.2004,21.25,52.2983016968,94,14.728,0.153,0,2.0059877518,0.5488733017,23.26533705
16.04.2004,21.25,52.2983016968,94,17.974,3.288,0,1.4314476926,0.6274415636,18.37467909
17.04.2004,21.25,52.2983016968,94,11.492,6.999,6.873324516,2.6293779909,0.8644564315,7.75405269
18.04.2004,21.25,52.2983016968,94,11.554,7.236,6.87331962,3.7313240206,0.8695262596,6.722720586
19.04.2004,21.25,52.2983016968,94,15.932,7.855,2.3371703424,4.4641130435,0.78931676,9.28029744
20.04.2004,21.25,52.2983016968,94,19.505,7.934,0.350189604,3.2407742239,0.5991298564,22.16300355
21.04.2004,21.25,52.2983016968,94,20.44,6.163,0,1.6651941188,0.5931651479,23.526903312
22.04.2004,21.25,52.2983016968,94,15.255,6.935,0.6488804304,2.1445699076,0.7989648691,11.569271472
23.04.2004,21.25,52.2983016968,94,15.599,4.229,0.2068520904,2.2223359309,0.7890266783,16.442274024
24.04.2004,21.25,52.2983016968,94,11.294,6.4,8.0715159144,2.466226184,0.9327087149,7.5807036
25.04.2004,21.25,52.2983016968,94,13.667,6.37,10.249900596,4.2800566402,0.8775651157,12.08689164
26.04.2004,21.25,52.2983016968,94,13.813,2.941,0,2.6887805072,0.6599825751,24.59970126
27.04.2004,21.25,52.2983016968,94,14.105,6.424,0,1.7087899421,0.5210447024,18.2841759
28.04.2004,21.25,52.2983016968,94,14.85,4.815,0.0102996864,2.202657461,0.5479140453,19.64036682
29.04.2004,21.25,52.2983016968,94,16.318,1.946,0,2.0281556489,0.6295654338,25.345573632
30.04.2004,21.25,52.2983016968,94,17.54,3.93,0,3.1367853168,0.5416376841,25.98980094
01.05.2004,21.25,52.2983016968,94,19.758,6.348,0,3.8607982517,0.507765807,25.98670728
02.05.2004,21.25,52.2983016968,94,21.195,9.989,16.09497432,2.7110269914,0.7584483165,21.537393912
03.05.2004,21.25,52.2983016968,94,17.998,11.579,5.458829616,1.5747762078,0.9096407103,9.788799708
04.05.2004,21.25,52.2983016968,94,23.901,10.583,0.199127124,3.8838852783,0.7061745697,24.302025468
05.05.2004,21.25,52.2983016968,94,23.489,14.199,1.141548156,4.803398546,0.7026635436,12.303897768
06.05.2004,21.25,52.2983016968,94,21.114,12.197,3.5911591704,4.9728332402,0.7433154155,23.32985886
07.05.2004,21.25,52.2983016968,94,18.009,10.082,12.66002784,2.5610238732,0.8761522502,10.62984456
08.05.2004,21.25,52.2983016968,94,12.453,7.811,4.274369244,2.9992331222,0.8534855,8.615077182
09.05.2004,21.25,52.2983016968,94,14.161,6.861,3.00064104,3.7096421866,0.8114919357,17.761616172
10.05.2004,21.25,52.2983016968,94,14.587,7.802,24.87372732,3.9529057467,0.9485368728,5.91474699
11.05.2004,21.25,52.2983016968,94,17.31,9.018,4.767038748,2.436547364,0.9028913399,16.214393322
12.05.2004,21.25,52.2983016968,94,16.247,8.039,0.233459388,2.2831090515,0.713901538,22.84115589
13.05.2004,21.25,52.2983016968,94,11.516,5.571,2.2573486224,3.2102341865,0.7674973103,9.237378852
14.05.2004,21.25,52.2983016968,94,14.174,1.736,0.01373292,1.971146367,0.6503369504,28.00507311
15.05.2004,21.25,52.2983016968,94,13.479,3.346,7.05528342,3.9927612362,0.7634742309,11.6995509
16.05.2004,21.25,52.2983016968,94,15.257,5.325,1.5964503264,3.1814187876,0.8140305162,12.853973232
